episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
1.9320000410079956,-2.0,-0.19062799828127028,797.39,1,8,1174272,1174272,False,1440,1112,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-03,1776299223,1.2096316814422607,1406.5377628803253,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1406.5377628803253,0,1112,9ffd1_00000,"[-2.0, 0.0, -2.0, 0.0, -2.0, 0.5364000201225281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[106, 1000, 741, 1000, 560, 732, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000]",0.3534640352407724,1.7942397439692734,0.08876579275946772,17.283388879011685,0.0,10.067,3178.632,2.34,1174272,1174272,391104,391104,1173792,2037,37.8,5.8,0.0,0.011122757,0.0005,0.02248270995914936,4.5326538383960724e-05,0.17092877626419067,0.027529140934348106
1.9320000410079956,-2.0,-0.19062799828127028,802.24,1,8,1175328,1175328,False,1441,1113,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-04,1776299224,1.229365348815918,1407.7671282291412,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1407.7671282291412,0,1113,9ffd1_00000,"[0.0, -2.0, 0.0, -2.0, 0.5364000201225281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0]","[1000, 741, 1000, 560, 732, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591]",0.35340457539148323,1.7941425994864986,0.08879543148570819,17.283125543461583,0.0,10.137,3156.683,2.314,1175328,1175328,391456,391456,1174944,2039,40.4,5.8,0.0,0.0046014474,0.0005,-0.0314088873565197,-0.055838443338871,0.12812554836273193,-0.0013669636100530624
1.9320000410079956,-2.0,-0.17062799828127026,804.83,3,8,1176384,1176384,False,1444,1114,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-06,1776299226,1.6896686553955078,1409.4567968845367,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1409.4567968845367,0,1114,9ffd1_00000,"[-2.0, 0.5364000201225281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0]","[560, 732, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000]",0.3533791947599343,1.7927698976537638,0.08881331007172096,17.28331474464307,0.0,10.051,3183.699,2.232,1176384,1176384,391808,391808,1176096,2041,26.3,5.8,0.0,0.01672529,0.0005,-0.05540383234620094,-0.10585058480501175,0.2803400754928589,-0.04136619344353676
1.9320000410079956,-2.0,-0.15062799828127027,809.23,1,8,1177440,1177440,False,1445,1115,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-07,1776299227,1.2301082611083984,1410.6869051456451,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1410.6869051456451,0,1115,9ffd1_00000,"[0.5364000201225281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0]","[732, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000]",0.3533813567748553,1.792387997312857,0.08881429902650458,17.283251895870933,0.0,10.401,3076.547,2.212,1177440,1177440,392160,392160,1177248,2043,40.35,5.8,0.0,0.0068709725,0.0005,-0.07011190056800842,-0.11607478559017181,0.22528043389320374,-0.016804061830043793
1.9320000410079956,-2.0,-0.15062799828127027,809.23,0,8,1178496,1178496,False,1445,1116,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-09,1776299229,1.2120795249938965,1411.898984670639,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1411.898984670639,0,1116,9ffd1_00000,"[0.5364000201225281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0]","[732, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000]",0.3533813567748553,1.792387997312857,0.08881429902650458,17.283251895870933,0.0,10.108,3165.774,2.227,1178496,1178496,392512,392512,1178400,2045,38.45,5.8,0.0,0.00077216345,0.0005,-0.039324406534433365,-0.11327926069498062,0.2836249768733978,-0.002053639618679881
1.9320000410079956,-2.0,-0.15599199848249554,811.91,1,8,1179552,1179552,False,1446,1117,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-10,1776299230,1.2329621315002441,1413.1319468021393,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1413.1319468021393,0,1117,9ffd1_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000, 1000]",0.35344929369437217,1.7923198136400476,0.08879465157923462,17.28216457216298,0.0,10.328,3098.271,2.43,1179552,1179552,392864,392864,1179552,2047,39.05,5.8,0.0,0.0025303285,0.0005,-0.062476929277181625,-0.1126958504319191,0.29007306694984436,0.002285643480718136
1.9320000410079956,-2.0,-0.15599199848249554,811.91,2,8,1180608,1180608,False,1448,1118,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-11,1776299231,1.2148897647857666,1414.346836566925,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1414.346836566925,0,1118,9ffd1_00000,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.35346250109884714,1.792111888896984,0.08881484259345923,17.282078216783805,0.0,9.982,3205.858,2.148,1180608,1180608,393216,393216,1180128,2048,40.5,5.8,0.0,0.0040382165,0.0005,-0.04858607053756714,-0.10396674275398254,0.270621657371521,-0.01254244800657034
1.9320000410079956,-2.0,-0.15599199848249554,811.91,1,8,1181664,1181664,False,1449,1119,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-12,1776299232,1.207545280456543,1415.5543818473816,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1415.5543818473816,0,1119,9ffd1_00000,"[0.0, 0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.3534430144637515,1.7923129672664881,0.08880872619331033,17.281669528278236,0.0,9.964,3211.473,2.109,1181664,1181664,393568,393568,1181280,2050,37.95,5.8,0.0,0.0013386413,0.0005,0.026242533698678017,-0.07610620558261871,0.31794092059135437,0.0033291676081717014
1.9320000410079956,-2.0,-0.15599199848249554,811.91,1,8,1182720,1182720,False,1450,1120,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-14,1776299234,1.2281489372253418,1416.782530784607,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1416.782530784607,0,1120,9ffd1_00000,"[0.0, 0.0, 0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.353452938256181,1.7925009492566624,0.08880709044069166,17.28190628080848,0.0,10.087,3172.471,2.319,1182720,1182720,393920,393920,1182432,2052,40.2,5.8,0.0,0.00483981,0.0005,-0.0025993515737354755,-0.07023464143276215,0.36143001914024353,0.013745101168751717
1.9320000410079956,-2.0,-0.17599199848249555,808.59,2,8,1183776,1183776,False,1452,1121,a82289ee393c4ca4b6169075bcddcb07,2026-04-15_20-27-15,1776299235,1.214787483215332,1417.9973182678223,2854355,atl1-1-03-003-16-2.pace.gatech.edu,172.27.149.105,1417.9973182678223,0,1121,9ffd1_00000,"[0.0, 1.2452000379562378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6075999736785889, 1.874400019645691, 0.0, 1.80239999294281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.04280000180006027, 0.0, -2.0, 1.6047999858856201, -2.0, 0.02280000038444996, -2.0, -2.0, 0.0, -2.0, -2.0, -2.0, 1.7000000476837158, 0.0, 0.0, 0.0, 1.628000020980835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.925599992275238, 0.0, 0.0, 0.0, 0.0, 0.20880000293254852, 0.9987999796867371, 1.9320000410079956, 0.036400001496076584, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1080000028014183, 0.9380000233650208, -2.0, 0.0, 0.0, 0.0, 0.0, 0.33000001311302185, 1.3952000141143799, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0]","[1000, 378, 1000, 1000, 1000, 1000, 1000, 1000, 196, 63, 1000, 99, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 484, 549, 1000, 361, 1000, 278, 193, 1000, 1000, 979, 1000, 849, 198, 256, 989, 875, 957, 1000, 429, 350, 788, 150, 1000, 1000, 1000, 186, 1000, 1000, 1000, 1000, 1000, 1000, 537, 1000, 1000, 1000, 1000, 896, 501, 34, 982, 1000, 1000, 56, 80, 1000, 1000, 1000, 1000, 1000, 1000, 946, 531, 52, 1000, 1000, 1000, 1000, 835, 303, 1000, 1000, 240, 1000, 1000, 1000, 1000, 1000, 1000, 591, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 668]",0.35343356354237043,1.793588905691345,0.08877034414513918,17.280922445929033,0.0,10.247,3122.868,2.246,1183776,1183776,394272,394272,1183584,2054,38.4,5.8,0.0,0.0050865244,0.0005,0.004182534292340279,-0.04645271226763725,0.25920751690864563,0.008603288792073727
