episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
4356.753948831931,-4718.246457338333,-855.2144990515275,307.25,1,6,11088,11088,False,12,11,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-45,1776214305,1.789229154586792,21.245477199554443,34616,sammy-lg-gram,172.16.10.74,21.245477199554443,0,11,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612]",0.34641391944254823,1.5675792475915393,0.08507997735454313,21.569154291611913,0.0,8.061,3969.6,1.607,11088,11088,4512,4512,11088,21,34.599999999999994,80.5,0.0,2.997302,0.0005,-48.298702239990234,-152.87257385253906,78.92970275878906,-10.259817123413086
4356.753948831931,-4718.246457338333,-873.0390362911193,278.64285714285717,2,6,12096,12096,False,14,12,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-46,1776214306,1.87978196144104,23.125259160995483,34616,sammy-lg-gram,172.16.10.74,23.125259160995483,0,12,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22]",0.3475070901969327,1.5739438581093868,0.08752444252227555,21.65864607161425,0.0,8.563,3736.803,2.088,12096,12096,4960,4960,12096,23,33.86666666666667,80.6,0.0,6.3874288,0.0005,-100.08419799804688,-171.75588989257812,115.68644714355469,0.071017324924469
4356.753948831931,-4718.246457338333,-873.0390362911193,278.64285714285717,0,6,13104,13104,False,14,13,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-49,1776214309,2.160825252532959,25.286084413528442,34616,sammy-lg-gram,172.16.10.74,25.286084413528442,0,13,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22]",0.3475070901969327,1.5739438581093868,0.08752444252227555,21.65864607161425,0.0,7.197,4446.313,32.662,13104,13104,5408,5408,13104,25,35.9,80.6,0.0,4.7374644,0.0005,-99.55557250976562,-190.86705017089844,156.61337280273438,-11.138965606689453
4356.753948831931,-4718.246457338333,-873.0390362911193,278.64285714285717,0,6,14112,14112,False,14,14,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-50,1776214310,1.835890531539917,27.12197494506836,34616,sammy-lg-gram,172.16.10.74,27.12197494506836,0,14,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22]",0.3475070901969327,1.5739438581093868,0.08752444252227555,21.65864607161425,0.0,7.83,4087.07,2.257,14112,14112,5856,5856,14112,27,32.233333333333334,80.7,0.0,3.1456914,0.0005,-70.412353515625,-207.7533416748047,199.0164031982422,-9.784542083740234
4356.753948831931,-4718.246457338333,-873.0390362911193,278.64285714285717,0,6,15120,15120,False,14,15,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-52,1776214312,1.8217291831970215,28.94370412826538,34616,sammy-lg-gram,172.16.10.74,28.94370412826538,0,15,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22]",0.3475070901969327,1.5739438581093868,0.08752444252227555,21.65864607161425,0.0,6.672,4796.008,1.6,15120,15120,6304,6304,15120,29,28.700000000000003,80.75,0.0,2.7648003,0.0005,-74.33995056152344,-225.6522979736328,243.68504333496094,-8.924873352050781
4356.753948831931,-4718.246457338333,-873.0390362911193,278.64285714285717,0,6,16128,16128,False,14,16,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-54,1776214314,1.9219348430633545,30.865638971328735,34616,sammy-lg-gram,172.16.10.74,30.865638971328735,0,16,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22]",0.3475070901969327,1.5739438581093868,0.08752444252227555,21.65864607161425,0.0,6.672,4795.957,2.203,16128,16128,6752,6752,16128,31,34.9,80.76666666666667,0.0,3.7511723,0.0005,-76.8840560913086,-247.4678192138672,285.13385009765625,-9.749615669250488
4356.753948831931,-4718.246457338333,-768.6330219121029,297.06666666666666,1,6,17136,17136,False,15,17,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-56,1776214316,1.9421439170837402,32.807782888412476,34616,sammy-lg-gram,172.16.10.74,32.807782888412476,0,17,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555]",0.3481468673878938,1.5762955231407008,0.08654566335895815,21.718487577239376,0.0,9.067,3529.463,2.231,17136,17136,7200,7200,17136,33,42.53333333333333,80.86666666666666,0.0,6.0454974,0.0005,-47.837947845458984,-271.6577453613281,325.19183349609375,-14.299777030944824
11133.50389926508,-5910.640609798953,53.96805574696349,541.5652173913044,8,6,18144,18144,False,23,18,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-51-58,1776214318,2.0421595573425293,34.849942445755005,34616,sammy-lg-gram,172.16.10.74,34.849942445755005,0,18,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.3420950686610713,1.5954173439982546,0.08663102134787484,22.08894756608629,0.0,8.385,3816.148,2.72,18144,18144,7648,7648,18144,35,45.06666666666666,81.06666666666666,0.0,3.1775146,0.0005,2.958606719970703,-291.3388671875,361.10723876953125,-31.09923553466797
11133.50389926508,-5910.640609798953,176.50754789218306,539.28,2,6,19152,19152,False,25,19,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-00,1776214320,2.1027143001556396,36.952656745910645,34616,sammy-lg-gram,172.16.10.74,36.952656745910645,0,19,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26]",0.3429157656515428,1.6009724011622035,0.08665103446896301,22.151478090723913,0.0,9.101,3516.269,2.228,19152,19152,8096,8096,19152,37,42.6,81.03333333333333,0.0,3.8630254,0.0005,-31.26371955871582,-310.72589111328125,404.6430969238281,-16.673765182495117
11133.50389926508,-5910.640609798953,176.50754789218306,539.28,0,6,20160,20160,False,25,20,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-03,1776214323,2.139730215072632,39.092386960983276,34616,sammy-lg-gram,172.16.10.74,39.092386960983276,0,20,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26]",0.3429157656515428,1.6009724011622035,0.08665103446896301,22.151478090723913,0.0,9.863,3244.49,2.708,20160,20160,8544,8544,20160,39,47.96666666666667,80.9,0.0,3.1218174,0.0005,-89.46524810791016,-324.4689025878906,441.87060546875,-19.998523712158203
11133.50389926508,-5910.640609798953,176.50754789218306,539.28,0,6,21168,21168,False,25,21,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-05,1776214325,1.9614293575286865,41.05381631851196,34616,sammy-lg-gram,172.16.10.74,41.05381631851196,0,21,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26]",0.3429157656515428,1.6009724011622035,0.08665103446896301,22.151478090723913,0.0,7.678,4167.489,2.751,21168,21168,8992,8992,21168,41,45.199999999999996,81.3,0.0,5.303568,0.0005,94.89335632324219,-331.15240478515625,488.58074951171875,-21.24173927307129
11133.50389926508,-8938.502546593547,-174.06976343419117,553.0769230769231,1,6,22176,22176,False,26,22,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-07,1776214327,2.126559257507324,43.18037557601929,34616,sammy-lg-gram,172.16.10.74,43.18037557601929,0,22,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735, -8938.502546593547]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26, 898]",0.34255171786197464,1.6047161055102541,0.0872550201533006,22.193524700603525,0.0,9.862,3244.694,2.521,22176,22176,9440,9440,22176,43,43.53333333333334,81.3,0.0,3.7373917,0.0005,-15.757954597473145,-350.11297607421875,518.5640869140625,-19.238842010498047
11133.50389926508,-8938.502546593547,-356.6316237343406,569.6296296296297,1,6,23184,23184,False,27,23,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-09,1776214329,2.229954957962036,45.41033053398132,34616,sammy-lg-gram,172.16.10.74,45.41033053398132,0,23,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735, -8938.502546593547, -5103.239991538227]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26, 898, 1000]",0.3420077564089337,1.6078531221622812,0.08706846281001619,22.24785929001592,0.0,8.807,3633.516,2.549,23184,23184,9888,9888,23184,45,50.56666666666666,81.10000000000001,0.0,4.6924744,0.0005,64.64588165283203,-354.99285888671875,556.9973754882812,-13.215827941894531
11133.50389926508,-8938.502546593547,-361.68537804291896,607.9333333333333,3,6,24192,24192,False,30,24,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-11,1776214331,1.7701964378356934,47.18052697181702,34616,sammy-lg-gram,172.16.10.74,47.18052697181702,0,24,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735, -8938.502546593547, -5103.239991538227, 5460.79732042551, -4131.134185632691, -2551.170635253191]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26, 898, 1000, 984, 874, 1000]",0.3441478632596331,1.617818817905355,0.08793127150188987,22.33100297552929,0.0,8.907,3592.532,2.314,24192,24192,10336,10336,24192,47,45.55,80.95,0.0,2.1818566,0.0005,-51.238685607910156,-386.89947509765625,594.941650390625,-27.57666015625
11133.50389926508,-8938.502546593547,-361.68537804291896,607.9333333333333,0,6,25200,25200,False,30,25,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-13,1776214333,1.7568655014038086,48.937392473220825,34616,sammy-lg-gram,172.16.10.74,48.937392473220825,0,25,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735, -8938.502546593547, -5103.239991538227, 5460.79732042551, -4131.134185632691, -2551.170635253191]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26, 898, 1000, 984, 874, 1000]",0.3441478632596331,1.617818817905355,0.08793127150188987,22.33100297552929,0.0,7.965,4017.388,1.702,25200,25200,10784,10784,25200,49,39.733333333333334,80.83333333333333,0.0,4.3610587,0.0005,15.018293380737305,-397.2655334472656,632.5316162109375,-33.87186813354492
11133.50389926508,-8938.502546593547,-361.68537804291896,607.9333333333333,0,6,26208,26208,False,30,26,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-14,1776214334,1.7071027755737305,50.644495248794556,34616,sammy-lg-gram,172.16.10.74,50.644495248794556,0,26,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735, -8938.502546593547, -5103.239991538227, 5460.79732042551, -4131.134185632691, -2551.170635253191]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26, 898, 1000, 984, 874, 1000]",0.3441478632596331,1.617818817905355,0.08793127150188987,22.33100297552929,0.0,7.665,4174.891,2.354,26208,26208,11232,11232,26208,51,36.900000000000006,80.80000000000001,0.0,2.1470191,0.0005,-37.2896842956543,-413.46783447265625,605.1856689453125,-67.31607055664062
11133.50389926508,-8938.502546593547,-103.04051299062708,620.5806451612904,1,6,27216,27216,False,31,27,1995c7c8534a4eca96f5dfa2c1eac689,2026-04-14_20-52-16,1776214336,1.6730430126190186,52.317538261413574,34616,sammy-lg-gram,172.16.10.74,52.317538261413574,0,27,33edd_00000,"[-179.17364978790283, -250.22337779402733, -3245.317261978984, -1981.0669656433165, 323.15662882477045, -293.75329856574535, -4718.246457338333, -2362.3660949468613, 324.6932814270258, -556.3123254179955, -1680.7184162288904, 4356.753948831931, -1821.11806589365, -138.85445356369019, 693.0511793941259, -3030.7603737562895, 9260.634553477168, -5910.640609798953, 4148.399322450161, -4608.367254078388, 11133.50389926508, 1495.0028703734279, 282.98820292949677, 3360.1877149939537, -188.76429986953735, -8938.502546593547, -5103.239991538227, 5460.79732042551, -4131.134185632691, -2551.170635253191, 7656.305438578129]","[30, 55, 285, 327, 321, 353, 388, 377, 377, 81, 481, 612, 192, 22, 555, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 26, 898, 1000, 984, 874, 1000, 1000]",0.3435571815015312,1.6198881485364474,0.08769714183443288,22.36558881826282,0.0,7.107,4502.455,1.769,27216,27216,11680,11680,27216,53,37.1,80.7,0.0,3.5574358,0.0005,-25.485595703125,-424.6615905761719,710.52197265625,-22.040481567382812
