episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/default,policy_reward_max/default,policy_reward_mean/default,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_default_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default/learner_stats/allreduce_latency,info/learner/default/learner_stats/cur_kl_coeff,info/learner/default/learner_stats/cur_lr,info/learner/default/learner_stats/total_loss,info/learner/default/learner_stats/policy_loss,info/learner/default/learner_stats/vf_loss,info/learner/default/learner_stats/vf_explained_var,info/learner/default/learner_stats/kl,info/learner/default/learner_stats/entropy,info/learner/default/learner_stats/entropy_coeff

22.62428107250612,0.4826598592384592,10.578506309821371,762.1923076923077,12,6,47952,95904,False,52,6,bc0dc7a881e0496c9a9bea2f807f58d8,2026-04-14_17-36-34,1776202594,63.94231390953064,400.3403809070587,12148,sammy-lg-gram,172.16.10.74,400.3403809070587,0,6,0bfd5_00000,-11.957078239148894,22.382663984281933,5.289253154910686,"[4.930321902167325, 6.449750139488254, 6.317870409424265, 11.39026026504995, 22.62428107250612, 17.704481588083024, 4.517345499389615, 18.104170042037538, 11.795068706909454, 18.215058500616014, 4.19117796476031, 6.079185297753893, 16.96839711428461, 18.598632548195663, 2.2644899810299677, 7.1336331996671465, 13.705954259039345, 14.351474135283885, 11.185046300014537, 7.034492072145095, 8.355296817397434, 17.463701248345206, 6.4765456549650136, 10.740852362546255, 8.373694445330905, 20.59444325305535, 11.836514163447394, 3.184885263807571, 9.244661030869581, 5.108393945487513, 12.467247160930512, 13.12787779297173, 12.663201951367366, 12.80022235123251, 8.650859171501084, 19.153263665458244, 4.508916172359337, 7.617884592075992, 14.283439027676291, 9.444644266855423, 9.06224319110294, 13.902709644616959, 12.67820269809975, 13.18183114768261, 10.818046105040043, 0.4826598592384592, 6.723334684550883, 16.01190188502188, 3.3873688511928073, 13.909086790256001, 6.520859864647148, 3.746448053735132]","[279, 727, 618, 1000, 1000, 1000, 290, 1000, 1000, 1000, 295, 1000, 1000, 1000, 142, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 423, 613, 446, 1000, 781, 580, 581, 268, 666, 1000, 1000, 828, 793, 1000, 371, 577, 991, 1000, 965, 1000, 1000, 1000, 703, 27, 514, 1000, 283, 910, 456, 507]","[4.503067019008056, 0.4272548831592671, 7.618298483259015, -1.1685483437707616, -1.1500562236444047, 7.467926633068671, 11.39898171837271, -0.008721453322787804, 0.24161708822417183, 22.382663984281933, 4.848705711986302, 12.855775876096708, 4.852789187465987, -0.33544368807637515, 5.712292806294834, 12.391877235742674, 11.992950392761216, -0.19788168585177718, 11.26079461486609, 6.9542638857499135, -1.6144363278853942, 5.805614292645704, 18.036263536902762, -11.957078239148894, 13.573387218061256, 3.3950098962233572, 14.263924768222617, 4.334707779973022, -2.005637977532868, 4.270127958562834, 9.825845261540476, -2.692212061873302, 2.4724234117336965, 11.23353084730565, 7.082079365811331, 7.2693947694725916, 3.3795419776247067, 7.805504322389795, 14.927557238078002, -7.893065165933008, 15.929835258271511, -7.5745384408739795, 5.629862307667409, 11.833838940677813, 10.344603259318989, -3.8680576043539814, -0.39544787350531974, 11.13630023605158, -1.7155871787066388, 10.089281624037547, 11.253223881255565, 9.341219371799824, 8.172471709127379, 3.6640424543200085, 9.525973654997419, -6.341088391189845, 1.6180332214668023, 7.626627809402791, 0.033389222640098914, 5.075004722847416, 1.6271671865203619, 10.840079974410148, -2.6671100886610133, 15.794987881632771, 4.367242954459723, 8.295958996907645, 1.8240540458229892, 10.976168305409551, -6.202054950857558, 14.852914122358655, 7.087228579450104, 12.066035086008096, -1.3789153173100925, 5.88783148966943, 4.5283404097199895, 3.089544182355984, 12.388779022165352, 1.8946600055109277, -11.19359073098871, 20.638234997844105, -8.097506128239612, 17.159749319342538, 14.81166412066046, -0.9089544760434921, 8.458130926168181, 4.220071771931545, -9.183946010821652, 22.36577715850428, 12.117679624530169, -1.2996335194901114, -1.9258853704818921, 2.408545229720352, 9.08873932470917, -2.3654046401582907, 1.6344104093639846, 14.377491475657877, 6.599196715830945, -3.2118278646381384, 3.2887179797830783, 10.620368810472927, -0.2814822233810117, 6.802342088028166, -5.347825038464638, 9.094273092199774]",0.33872495501771116,2.965096527095771,0.13758026619448863,21.7086944564168,0.0,12054.657,662.98,54509.727,146.616,6.263,47952,95904,47952,95904,19.252222222222223,75.04,0.0,1.0125,5e-05,0.040129852630198,-0.10726771638635546,0.12931397515535353,0.80380297,0.01786033892631531,6.422219329833984,0.0

22.62428107250612,0.4826598592384592,11.083129999129575,787.3333333333334,8,6,55944,111888,False,60,7,bc0dc7a881e0496c9a9bea2f807f58d8,2026-04-14_17-37-43,1776202663,68.96784377098083,469.30822467803955,12148,sammy-lg-gram,172.16.10.74,469.30822467803955,0,7,0bfd5_00000,-11.957078239148894,22.382663984281933,5.541564999564787,"[4.930321902167325, 6.449750139488254, 6.317870409424265, 11.39026026504995, 22.62428107250612, 17.704481588083024, 4.517345499389615, 18.104170042037538, 11.795068706909454, 18.215058500616014, 4.19117796476031, 6.079185297753893, 16.96839711428461, 18.598632548195663, 2.2644899810299677, 7.1336331996671465, 13.705954259039345, 14.351474135283885, 11.185046300014537, 7.034492072145095, 8.355296817397434, 17.463701248345206, 6.4765456549650136, 10.740852362546255, 8.373694445330905, 20.59444325305535, 11.836514163447394, 3.184885263807571, 9.244661030869581, 5.108393945487513, 12.467247160930512, 13.12787779297173, 12.663201951367366, 12.80022235123251, 8.650859171501084, 19.153263665458244, 4.508916172359337, 7.617884592075992, 14.283439027676291, 9.444644266855423, 9.06224319110294, 13.902709644616959, 12.67820269809975, 13.18183114768261, 10.818046105040043, 0.4826598592384592, 6.723334684550883, 16.01190188502188, 3.3873688511928073, 13.909086790256001, 6.520859864647148, 3.746448053735132, 20.81286787681789, 20.35039828833165, 9.868083873919456, 15.152408442710737, 14.201591599907678, 5.724662197141598, 12.96832499231623, 15.827134565917946]","[279, 727, 618, 1000, 1000, 1000, 290, 1000, 1000, 1000, 295, 1000, 1000, 1000, 142, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 423, 613, 446, 1000, 781, 580, 581, 268, 666, 1000, 1000, 828, 793, 1000, 371, 577, 991, 1000, 965, 1000, 1000, 1000, 703, 27, 514, 1000, 283, 910, 456, 507, 1000, 1000, 1000, 1000, 1000, 606, 1000, 1000]","[4.503067019008056, 0.4272548831592671, 7.618298483259015, -1.1685483437707616, -1.1500562236444047, 7.467926633068671, 11.39898171837271, -0.008721453322787804, 0.24161708822417183, 22.382663984281933, 4.848705711986302, 12.855775876096708, 4.852789187465987, -0.33544368807637515, 5.712292806294834, 12.391877235742674, 11.992950392761216, -0.19788168585177718, 11.26079461486609, 6.9542638857499135, -1.6144363278853942, 5.805614292645704, 18.036263536902762, -11.957078239148894, 13.573387218061256, 3.3950098962233572, 14.263924768222617, 4.334707779973022, -2.005637977532868, 4.270127958562834, 9.825845261540476, -2.692212061873302, 2.4724234117336965, 11.23353084730565, 7.082079365811331, 7.2693947694725916, 3.3795419776247067, 7.805504322389795, 14.927557238078002, -7.893065165933008, 15.929835258271511, -7.5745384408739795, 5.629862307667409, 11.833838940677813, 10.344603259318989, -3.8680576043539814, -0.39544787350531974, 11.13630023605158, -1.7155871787066388, 10.089281624037547, 11.253223881255565, 9.341219371799824, 8.172471709127379, 3.6640424543200085, 9.525973654997419, -6.341088391189845, 1.6180332214668023, 7.626627809402791, 0.033389222640098914, 5.075004722847416, 1.6271671865203619, 10.840079974410148, -2.6671100886610133, 15.794987881632771, 4.367242954459723, 8.295958996907645, 1.8240540458229892, 10.976168305409551, -6.202054950857558, 14.852914122358655, 7.087228579450104, 12.066035086008096, -1.3789153173100925, 5.88783148966943, 4.5283404097199895, 3.089544182355984, 12.388779022165352, 1.8946600055109277, -11.19359073098871, 20.638234997844105, -8.097506128239612, 17.159749319342538, 14.81166412066046, -0.9089544760434921, 8.458130926168181, 4.220071771931545, -9.183946010821652, 22.36577715850428, 12.117679624530169, -1.2996335194901114, -1.9258853704818921, 2.408545229720352, 9.08873932470917, -2.3654046401582907, 1.6344104093639846, 14.377491475657877, 6.599196715830945, -3.2118278646381384, 3.2887179797830783, 10.620368810472927, -0.2814822233810117, 6.802342088028166, -5.347825038464638, 9.094273092199774, 4.656297472731735, 16.15657040408617, 13.084703272481315, 7.2656950158503495, 16.496013152939113, -6.627929279019651, 2.1181586203794907, 13.034249822331246, -0.01814828832726104, 14.219739888234868, 8.203870613864769, -2.479208416723179, 4.001348686045087, 8.966976306271157, 8.065334328131264, 7.761800237786672]",0.3385730653996246,2.9484824055795986,0.13673298725216582,21.6253406713322,0.0,12197.718,655.205,54682.371,146.153,6.012,55944,111888,55944,111888,24.31134020618557,75.36082474226804,0.0,1.0125,5e-05,0.0079265693500638,-0.11460177315026522,0.10362408512830734,0.84108126,0.01867087084054947,6.38985273361206,0.0

22.62428107250612,0.4826598592384592,10.5054525846835,758.4545454545455,17,6,63936,127872,False,77,8,bc0dc7a881e0496c9a9bea2f807f58d8,2026-04-14_17-38-53,1776202733,69.68226432800293,538.9904890060425,12148,sammy-lg-gram,172.16.10.74,538.9904890060425,0,8,0bfd5_00000,-12.420722693303004,22.382663984281933,5.252726292341749,"[4.930321902167325, 6.449750139488254, 6.317870409424265, 11.39026026504995, 22.62428107250612, 17.704481588083024, 4.517345499389615, 18.104170042037538, 11.795068706909454, 18.215058500616014, 4.19117796476031, 6.079185297753893, 16.96839711428461, 18.598632548195663, 2.2644899810299677, 7.1336331996671465, 13.705954259039345, 14.351474135283885, 11.185046300014537, 7.034492072145095, 8.355296817397434, 17.463701248345206, 6.4765456549650136, 10.740852362546255, 8.373694445330905, 20.59444325305535, 11.836514163447394, 3.184885263807571, 9.244661030869581, 5.108393945487513, 12.467247160930512, 13.12787779297173, 12.663201951367366, 12.80022235123251, 8.650859171501084, 19.153263665458244, 4.508916172359337, 7.617884592075992, 14.283439027676291, 9.444644266855423, 9.06224319110294, 13.902709644616959, 12.67820269809975, 13.18183114768261, 10.818046105040043, 0.4826598592384592, 6.723334684550883, 16.01190188502188, 3.3873688511928073, 13.909086790256001, 6.520859864647148, 3.746448053735132, 20.81286787681789, 20.35039828833165, 9.868083873919456, 15.152408442710737, 14.201591599907678, 5.724662197141598, 12.96832499231623, 15.827134565917946, 11.064976685744215, 12.302351762625424, 2.743149066184719, 15.40053857666672, 8.022113852556199, 3.416019506032266, 15.692921468937008, 13.582662603696765, 1.7160588755110022, 0.6053135818200719, 3.409841790535334, 7.316107516973461, 1.570475088288286, 12.457838479673208, 12.301343436320519, 4.9141916516984905, 17.416145129591293]","[279, 727, 618, 1000, 1000, 1000, 290, 1000, 1000, 1000, 295, 1000, 1000, 1000, 142, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 423, 613, 446, 1000, 781, 580, 581, 268, 666, 1000, 1000, 828, 793, 1000, 371, 577, 991, 1000, 965, 1000, 1000, 1000, 703, 27, 514, 1000, 283, 910, 456, 507, 1000, 1000, 1000, 1000, 1000, 606, 1000, 1000, 1000, 1000, 230, 1000, 1000, 389, 1000, 928, 78, 30, 301, 1000, 184, 761, 1000, 260, 1000]","[4.503067019008056, 0.4272548831592671, 7.618298483259015, -1.1685483437707616, -1.1500562236444047, 7.467926633068671, 11.39898171837271, -0.008721453322787804, 0.24161708822417183, 22.382663984281933, 4.848705711986302, 12.855775876096708, 4.852789187465987, -0.33544368807637515, 5.712292806294834, 12.391877235742674, 11.992950392761216, -0.19788168585177718, 11.26079461486609, 6.9542638857499135, -1.6144363278853942, 5.805614292645704, 18.036263536902762, -11.957078239148894, 13.573387218061256, 3.3950098962233572, 14.263924768222617, 4.334707779973022, -2.005637977532868, 4.270127958562834, 9.825845261540476, -2.692212061873302, 2.4724234117336965, 11.23353084730565, 7.082079365811331, 7.2693947694725916, 3.3795419776247067, 7.805504322389795, 14.927557238078002, -7.893065165933008, 15.929835258271511, -7.5745384408739795, 5.629862307667409, 11.833838940677813, 10.344603259318989, -3.8680576043539814, -0.39544787350531974, 11.13630023605158, -1.7155871787066388, 10.089281624037547, 11.253223881255565, 9.341219371799824, 8.172471709127379, 3.6640424543200085, 9.525973654997419, -6.341088391189845, 1.6180332214668023, 7.626627809402791, 0.033389222640098914, 5.075004722847416, 1.6271671865203619, 10.840079974410148, -2.6671100886610133, 15.794987881632771, 4.367242954459723, 8.295958996907645, 1.8240540458229892, 10.976168305409551, -6.202054950857558, 14.852914122358655, 7.087228579450104, 12.066035086008096, -1.3789153173100925, 5.88783148966943, 4.5283404097199895, 3.089544182355984, 12.388779022165352, 1.8946600055109277, -11.19359073098871, 20.638234997844105, -8.097506128239612, 17.159749319342538, 14.81166412066046, -0.9089544760434921, 8.458130926168181, 4.220071771931545, -9.183946010821652, 22.36577715850428, 12.117679624530169, -1.2996335194901114, -1.9258853704818921, 2.408545229720352, 9.08873932470917, -2.3654046401582907, 1.6344104093639846, 14.377491475657877, 6.599196715830945, -3.2118278646381384, 3.2887179797830783, 10.620368810472927, -0.2814822233810117, 6.802342088028166, -5.347825038464638, 9.094273092199774, 4.656297472731735, 16.15657040408617, 13.084703272481315, 7.2656950158503495, 16.496013152939113, -6.627929279019651, 2.1181586203794907, 13.034249822331246, -0.01814828832726104, 14.219739888234868, 8.203870613864769, -2.479208416723179, 4.001348686045087, 8.966976306271157, 8.065334328131264, 7.761800237786672, -4.363189038846598, 15.428165724590755, 13.075703874896591, -0.7733521122711747, 6.6601138891818294, -3.916964822997113, 18.159991169801263, -2.759452593134555, -6.594073560949848, 14.616187413506044, 5.775276559610161, -2.3592570535778976, 14.537246400696226, 1.1556750682407952, 3.4923349637306997, 10.09032763996609, 3.3026845113848338, -1.586625635873832, 2.492940301951082, -1.8876267201310104, -3.9057926767081277, 7.315634467243458, 19.736830210276462, -12.420722693303004, 5.263655292758031, -3.6931802044697437, 4.953035358907764, 7.504803120765473, -2.7978606519448004, 15.099204088265314, 5.335812821547658, -0.4216211698491663, 2.535920968529804, 14.880224161061491]",0.34201956846572984,2.9335313143514705,0.13561471399041375,21.575989733413323,0.0,12391.534,644.956,54811.99,145.808,6.265,63936,127872,63936,127872,22.63061224489796,74.58265306122448,0.0,1.0125,5e-05,0.044623596124351024,-0.11393470952659845,0.13960854661464692,0.83396715,0.018715810656547545,6.3767464714050295,0.0

22.62428107250612,0.3618296950933466,10.114765822339047,743.3373493975904,6,6,71928,143856,False,83,9,bc0dc7a881e0496c9a9bea2f807f58d8,2026-04-14_17-40-07,1776202807,74.4005675315857,613.3910565376282,12148,sammy-lg-gram,172.16.10.74,613.3910565376282,0,9,0bfd5_00000,-15.11684854005497,22.382663984281933,5.057382911169523,"[4.930321902167325, 6.449750139488254, 6.317870409424265, 11.39026026504995, 22.62428107250612, 17.704481588083024, 4.517345499389615, 18.104170042037538, 11.795068706909454, 18.215058500616014, 4.19117796476031, 6.079185297753893, 16.96839711428461, 18.598632548195663, 2.2644899810299677, 7.1336331996671465, 13.705954259039345, 14.351474135283885, 11.185046300014537, 7.034492072145095, 8.355296817397434, 17.463701248345206, 6.4765456549650136, 10.740852362546255, 8.373694445330905, 20.59444325305535, 11.836514163447394, 3.184885263807571, 9.244661030869581, 5.108393945487513, 12.467247160930512, 13.12787779297173, 12.663201951367366, 12.80022235123251, 8.650859171501084, 19.153263665458244, 4.508916172359337, 7.617884592075992, 14.283439027676291, 9.444644266855423, 9.06224319110294, 13.902709644616959, 12.67820269809975, 13.18183114768261, 10.818046105040043, 0.4826598592384592, 6.723334684550883, 16.01190188502188, 3.3873688511928073, 13.909086790256001, 6.520859864647148, 3.746448053735132, 20.81286787681789, 20.35039828833165, 9.868083873919456, 15.152408442710737, 14.201591599907678, 5.724662197141598, 12.96832499231623, 15.827134565917946, 11.064976685744215, 12.302351762625424, 2.743149066184719, 15.40053857666672, 8.022113852556199, 3.416019506032266, 15.692921468937008, 13.582662603696765, 1.7160588755110022, 0.6053135818200719, 3.409841790535334, 7.316107516973461, 1.570475088288286, 12.457838479673208, 12.301343436320519, 4.9141916516984905, 17.416145129591293, 3.776423452843573, 1.7073552258701963, 11.919632437231474, 7.111451116172213, 5.729022306300723, 0.3618296950933466]","[279, 727, 618, 1000, 1000, 1000, 290, 1000, 1000, 1000, 295, 1000, 1000, 1000, 142, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 423, 613, 446, 1000, 781, 580, 581, 268, 666, 1000, 1000, 828, 793, 1000, 371, 577, 991, 1000, 965, 1000, 1000, 1000, 703, 27, 514, 1000, 283, 910, 456, 507, 1000, 1000, 1000, 1000, 1000, 606, 1000, 1000, 1000, 1000, 230, 1000, 1000, 389, 1000, 928, 78, 30, 301, 1000, 184, 761, 1000, 260, 1000, 237, 72, 1000, 1000, 971, 16]","[4.503067019008056, 0.4272548831592671, 7.618298483259015, -1.1685483437707616, -1.1500562236444047, 7.467926633068671, 11.39898171837271, -0.008721453322787804, 0.24161708822417183, 22.382663984281933, 4.848705711986302, 12.855775876096708, 4.852789187465987, -0.33544368807637515, 5.712292806294834, 12.391877235742674, 11.992950392761216, -0.19788168585177718, 11.26079461486609, 6.9542638857499135, -1.6144363278853942, 5.805614292645704, 18.036263536902762, -11.957078239148894, 13.573387218061256, 3.3950098962233572, 14.263924768222617, 4.334707779973022, -2.005637977532868, 4.270127958562834, 9.825845261540476, -2.692212061873302, 2.4724234117336965, 11.23353084730565, 7.082079365811331, 7.2693947694725916, 3.3795419776247067, 7.805504322389795, 14.927557238078002, -7.893065165933008, 15.929835258271511, -7.5745384408739795, 5.629862307667409, 11.833838940677813, 10.344603259318989, -3.8680576043539814, -0.39544787350531974, 11.13630023605158, -1.7155871787066388, 10.089281624037547, 11.253223881255565, 9.341219371799824, 8.172471709127379, 3.6640424543200085, 9.525973654997419, -6.341088391189845, 1.6180332214668023, 7.626627809402791, 0.033389222640098914, 5.075004722847416, 1.6271671865203619, 10.840079974410148, -2.6671100886610133, 15.794987881632771, 4.367242954459723, 8.295958996907645, 1.8240540458229892, 10.976168305409551, -6.202054950857558, 14.852914122358655, 7.087228579450104, 12.066035086008096, -1.3789153173100925, 5.88783148966943, 4.5283404097199895, 3.089544182355984, 12.388779022165352, 1.8946600055109277, -11.19359073098871, 20.638234997844105, -8.097506128239612, 17.159749319342538, 14.81166412066046, -0.9089544760434921, 8.458130926168181, 4.220071771931545, -9.183946010821652, 22.36577715850428, 12.117679624530169, -1.2996335194901114, -1.9258853704818921, 2.408545229720352, 9.08873932470917, -2.3654046401582907, 1.6344104093639846, 14.377491475657877, 6.599196715830945, -3.2118278646381384, 3.2887179797830783, 10.620368810472927, -0.2814822233810117, 6.802342088028166, -5.347825038464638, 9.094273092199774, 4.656297472731735, 16.15657040408617, 13.084703272481315, 7.2656950158503495, 16.496013152939113, -6.627929279019651, 2.1181586203794907, 13.034249822331246, -0.01814828832726104, 14.219739888234868, 8.203870613864769, -2.479208416723179, 4.001348686045087, 8.966976306271157, 8.065334328131264, 7.761800237786672, -4.363189038846598, 15.428165724590755, 13.075703874896591, -0.7733521122711747, 6.6601138891818294, -3.916964822997113, 18.159991169801263, -2.759452593134555, -6.594073560949848, 14.616187413506044, 5.775276559610161, -2.3592570535778976, 14.537246400696226, 1.1556750682407952, 3.4923349637306997, 10.09032763996609, 3.3026845113848338, -1.586625635873832, 2.492940301951082, -1.8876267201310104, -3.9057926767081277, 7.315634467243458, 19.736830210276462, -12.420722693303004, 5.263655292758031, -3.6931802044697437, 4.953035358907764, 7.504803120765473, -2.7978606519448004, 15.099204088265314, 5.335812821547658, -0.4216211698491663, 2.535920968529804, 14.880224161061491, -2.1037376465026973, 5.880161099346269, -1.4431001118549855, 3.150455337725181, 8.340580106590638, 3.5790523306408106, 12.856625531661972, -5.745174415489814, -15.11684854005497, 20.845870846355727, 2.254472036331296, -1.8926423412379492]",0.34231151952953154,2.9309020415947313,0.13541792958147758,21.556538036696605,0.0,12357.753,646.72,55613.651,143.706,6.348,71928,143856,71928,143856,17.633653846153848,73.72692307692306,0.0,1.0125,5e-05,0.03211418175697327,-0.11581501696258784,0.12856241798400878,0.83605146,0.01912768439948559,6.355427928924561,0.0

22.62428107250612,0.3618296950933466,10.381636238816514,751.989898989899,16,6,79920,159840,False,99,10,bc0dc7a881e0496c9a9bea2f807f58d8,2026-04-14_17-41-12,1776202872,64.21174454689026,677.6028010845184,12148,sammy-lg-gram,172.16.10.74,677.6028010845184,0,10,0bfd5_00000,-15.11684854005497,22.382663984281933,5.190818119408254,"[4.930321902167325, 6.449750139488254, 6.317870409424265, 11.39026026504995, 22.62428107250612, 17.704481588083024, 4.517345499389615, 18.104170042037538, 11.795068706909454, 18.215058500616014, 4.19117796476031, 6.079185297753893, 16.96839711428461, 18.598632548195663, 2.2644899810299677, 7.1336331996671465, 13.705954259039345, 14.351474135283885, 11.185046300014537, 7.034492072145095, 8.355296817397434, 17.463701248345206, 6.4765456549650136, 10.740852362546255, 8.373694445330905, 20.59444325305535, 11.836514163447394, 3.184885263807571, 9.244661030869581, 5.108393945487513, 12.467247160930512, 13.12787779297173, 12.663201951367366, 12.80022235123251, 8.650859171501084, 19.153263665458244, 4.508916172359337, 7.617884592075992, 14.283439027676291, 9.444644266855423, 9.06224319110294, 13.902709644616959, 12.67820269809975, 13.18183114768261, 10.818046105040043, 0.4826598592384592, 6.723334684550883, 16.01190188502188, 3.3873688511928073, 13.909086790256001, 6.520859864647148, 3.746448053735132, 20.81286787681789, 20.35039828833165, 9.868083873919456, 15.152408442710737, 14.201591599907678, 5.724662197141598, 12.96832499231623, 15.827134565917946, 11.064976685744215, 12.302351762625424, 2.743149066184719, 15.40053857666672, 8.022113852556199, 3.416019506032266, 15.692921468937008, 13.582662603696765, 1.7160588755110022, 0.6053135818200719, 3.409841790535334, 7.316107516973461, 1.570475088288286, 12.457838479673208, 12.301343436320519, 4.9141916516984905, 17.416145129591293, 3.776423452843573, 1.7073552258701963, 11.919632437231474, 7.111451116172213, 5.729022306300723, 0.3618296950933466, 17.970605778144282, 12.582501631874555, 15.757362110538448, 17.05863170499068, 13.932780977011511, 9.170878460389213, 6.8483554686811985, 6.750513827916125, 18.18305903162463, 15.38051739858166, 8.38367717822478, 16.97382367417015, 8.991996745475472, 3.2643616248295255, 9.765695782271575, 7.2416629939698725]","[279, 727, 618, 1000, 1000, 1000, 290, 1000, 1000, 1000, 295, 1000, 1000, 1000, 142, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 423, 613, 446, 1000, 781, 580, 581, 268, 666, 1000, 1000, 828, 793, 1000, 371, 577, 991, 1000, 965, 1000, 1000, 1000, 703, 27, 514, 1000, 283, 910, 456, 507, 1000, 1000, 1000, 1000, 1000, 606, 1000, 1000, 1000, 1000, 230, 1000, 1000, 389, 1000, 928, 78, 30, 301, 1000, 184, 761, 1000, 260, 1000, 237, 72, 1000, 1000, 971, 16, 1000, 877, 804, 1000, 756, 1000, 393, 544, 1000, 1000, 817, 1000, 813, 196, 831, 719]","[4.503067019008056, 0.4272548831592671, 7.618298483259015, -1.1685483437707616, -1.1500562236444047, 7.467926633068671, 11.39898171837271, -0.008721453322787804, 0.24161708822417183, 22.382663984281933, 4.848705711986302, 12.855775876096708, 4.852789187465987, -0.33544368807637515, 5.712292806294834, 12.391877235742674, 11.992950392761216, -0.19788168585177718, 11.26079461486609, 6.9542638857499135, -1.6144363278853942, 5.805614292645704, 18.036263536902762, -11.957078239148894, 13.573387218061256, 3.3950098962233572, 14.263924768222617, 4.334707779973022, -2.005637977532868, 4.270127958562834, 9.825845261540476, -2.692212061873302, 2.4724234117336965, 11.23353084730565, 7.082079365811331, 7.2693947694725916, 3.3795419776247067, 7.805504322389795, 14.927557238078002, -7.893065165933008, 15.929835258271511, -7.5745384408739795, 5.629862307667409, 11.833838940677813, 10.344603259318989, -3.8680576043539814, -0.39544787350531974, 11.13630023605158, -1.7155871787066388, 10.089281624037547, 11.253223881255565, 9.341219371799824, 8.172471709127379, 3.6640424543200085, 9.525973654997419, -6.341088391189845, 1.6180332214668023, 7.626627809402791, 0.033389222640098914, 5.075004722847416, 1.6271671865203619, 10.840079974410148, -2.6671100886610133, 15.794987881632771, 4.367242954459723, 8.295958996907645, 1.8240540458229892, 10.976168305409551, -6.202054950857558, 14.852914122358655, 7.087228579450104, 12.066035086008096, -1.3789153173100925, 5.88783148966943, 4.5283404097199895, 3.089544182355984, 12.388779022165352, 1.8946600055109277, -11.19359073098871, 20.638234997844105, -8.097506128239612, 17.159749319342538, 14.81166412066046, -0.9089544760434921, 8.458130926168181, 4.220071771931545, -9.183946010821652, 22.36577715850428, 12.117679624530169, -1.2996335194901114, -1.9258853704818921, 2.408545229720352, 9.08873932470917, -2.3654046401582907, 1.6344104093639846, 14.377491475657877, 6.599196715830945, -3.2118278646381384, 3.2887179797830783, 10.620368810472927, -0.2814822233810117, 6.802342088028166, -5.347825038464638, 9.094273092199774, 4.656297472731735, 16.15657040408617, 13.084703272481315, 7.2656950158503495, 16.496013152939113, -6.627929279019651, 2.1181586203794907, 13.034249822331246, -0.01814828832726104, 14.219739888234868, 8.203870613864769, -2.479208416723179, 4.001348686045087, 8.966976306271157, 8.065334328131264, 7.761800237786672, -4.363189038846598, 15.428165724590755, 13.075703874896591, -0.7733521122711747, 6.6601138891818294, -3.916964822997113, 18.159991169801263, -2.759452593134555, -6.594073560949848, 14.616187413506044, 5.775276559610161, -2.3592570535778976, 14.537246400696226, 1.1556750682407952, 3.4923349637306997, 10.09032763996609, 3.3026845113848338, -1.586625635873832, 2.492940301951082, -1.8876267201310104, -3.9057926767081277, 7.315634467243458, 19.736830210276462, -12.420722693303004, 5.263655292758031, -3.6931802044697437, 4.953035358907764, 7.504803120765473, -2.7978606519448004, 15.099204088265314, 5.335812821547658, -0.4216211698491663, 2.535920968529804, 14.880224161061491, -2.1037376465026973, 5.880161099346269, -1.4431001118549855, 3.150455337725181, 8.340580106590638, 3.5790523306408106, 12.856625531661972, -5.745174415489814, -15.11684854005497, 20.845870846355727, 2.254472036331296, -1.8926423412379492, 14.052535922202017, 3.918069855942261, -1.9549806443572217, 14.53748227623177, 1.2825167025416828, 14.474845407996758, 8.301277908713937, 8.757353796276758, 6.5491134736943835, 7.383667503317097, -2.249220616534411, 11.420099076923615, 0.1617633675379495, 6.686592101143244, -7.787520580968911, 14.538034408885032, 5.0568269721086585, 13.126232059515937, 10.502065519691161, 4.878451878890508, 15.707474702029712, -7.323797523804945, 14.04012910312977, 2.933694571040363, 14.069201934452673, -5.077205188977164, 3.762581824996169, -0.49822020016664204, 7.0185616941084765, 2.747134088163092, 5.674412697818469, 1.5672502961514045]",0.34435282051877253,2.9198578663966046,0.13465133801672707,21.499839965154177,0.0,12314.898,648.97,55259.859,144.626,6.467,79920,159840,79920,159840,20.07111111111111,74.02555555555557,0.0,1.0125,5e-05,0.03554949884861708,-0.11878441219776868,0.13421257758140565,0.83249193,0.019872919484972953,6.332255527496338,0.0

